	variance
GPR37L1	0.100803
GPR39	0.0153521
GPR4	0.133976
GPR42	0.00840834
GPR45	0.0189358
GPR50	0.0193521
GPR52	0.00896503
GPR55	0.0444579
GPR56	0.0221275
GPR6	0.025081
GPR61	0.021744
GPR62	0.0210207
GPR63	0.0383439
GPR64	0.125682
GPR65	0.177617
GPR68	0.358209
GPR75-ASB3	0.0462192
GPR82	0.0110518
GPR83	0.105989
GPR84	0.205149
GPR85	0.0193926
GPR87	0.0213499
GPR88	0.378868
GPR89A	0.263089
GPR97	0.00668569
GPR98	0.507184
GPRASP1	0.0195904
GPRASP2	0.0667608
GPRC5A	0.679744
GPRC5B	0.0845129
GPRC5C	0.400589
GPRC5D	0.0230358
GPRC6A	0.0177791
GPRIN1	0.136041
GPRIN2	0.180667
GPRIN3	0.121317
GPS1	0.179413
GPS2	0.129668
GPSM1	0.0244796
GPSM2	0.361528
GPSM3	0.412968
GPT	0.523899
GPT2	0.828964
GPX1	0.0839655
GPX2	0.513382
GPX3	1.04837
GPX4	0.18828
GPX5	0.00675501
GPX6	0.0222678
GPX7	0.681654
GPX8	0.633802
GRAMD1A	0.22065
GRAMD1C	0.0631421
GRAMD2	0.687332
GRAMD3	0.263221
GRAMD4	0.162566
GRAP	0.00547179
GRAP2	0.0289817
GRASP	0.0437156
GRB10	0.0483726
GRB14	0.034552
GRB2	0.200876
GRB7	0.744982
GREB1	0.014916
GREB1L	0.66023
GREM1	0.292442
GREM2	0.0340334
GRHL1	0.0629923
GRHL2	0.358928
GRHL3	0.0190865
GRHPR	0.117096
GRIA1	0.0565053
GRIA2	4.07527
GRIA3	0.236587
GRIA4	0.0103879
GRID1	0.0153931
GRID2	0.0169653
GRID2IP	0.015016
GRIK1	0.143889
GRIK1-AS1	0.237235
GRIK2	0.0108014
GRIK3	0.0104613
GRIK4	0.0269631
GRIK5	0.0219718
GRIN1	0.188383
GRIN2A	0.0267042
GRIN2C	0.421717
GRIN2D	0.0199068
GRIN3A	0.0279168
GRIN3B	0.0219093
GRINA	0.282279
GRIP1	0.0636898
GRIP2	0.0114847
GRIPAP1	0.0337602
GRK1	0.0198487
GRK4	0.0397856
GRK5	0.0844786
GRK6	0.0823486
GRK7	0.0213488
GRM1	0.0158215
GRM2	0.0596894
GRM3	0.0168048
GRM4	0.626675
GRM5	0.0112179
GRM7	0.0149183
GRM8	0.0849143
GRN	0.254449
GRP	1.51933
GRPEL1	0.14793
GRPEL2	0.105343
GRPR	0.800206
GRSF1	0.154445
GRTP1	0.239405
GRWD1	0.0773685
GRXCR1	0.0165045
GRXCR2	0.00814847
GSC	0.134106
GSC2	0.0189616
GSDMA	0.0400198
GSDMB	0.797482
GSDMC	0.465431
GSDMD	0.307642
GSE1	0.387567
GSG1	0.00989601
GSG1L	0.157616
GSG2	0.0487845
GSK3A	0.0243899
GSK3B	0.246016
GSKIP	0.114033
GSN	0.269553
GSPT1	0.01605
GSPT2	0.533786
GSR	0.373966
GSS	0.160629
GSTA1	0.25519
GSTA2	0.326974
GSTA3	0.0670818
GSTA4	0.450656
GSTA5	0.0282333
GSTCD	0.0839491
GSTK1	0.215009
GSTM1	2.01063
GSTM2	0.162365
GSTM5	0.18751
GSTM5P1	0.015225
GSTO1	0.13564
GSTO2	1.18106
GSTP1	1.22105
GSTT1	3.09353
GSTT2	0.413948
GSTTP1	0.0160448
GSTTP2	0.00581756
GSTZ1	0.0535799
GSX1	0.0362825
GSX2	0.0183323
GTDC1	0.0257883
GTF2A1	0.0108867
GTF2A1L	0.00688964
GTF2A2	0.202654
GTF2B	0.129529
GTF2E1	0.130097
GTF2E2	0.227263
GTF2F2	0.175366
GTF2H1	0.0936765
GTF2H2	0.00821715
GTF2H3	0.0876264
GTF2H4	0.14725
GTF2H5	0.245893
GTF2I	0.0188029
GTF2IP1	0.205391
GTF2IRD1	0.0284878
GTF2IRD2	0.196679
GTF2IRD2B	0.0192078
GTF3A	0.171029
GTF3C1	0.238235
GTF3C2	0.0781578
GTF3C3	0.0938446
GTF3C4	0.0288954
GTF3C5	0.137447
GTF3C6	0.249874
GTPBP1	0.0208898
GTPBP2	0.0415506
GTPBP3	0.0626265
GTPBP4	0.275389
GTPBP6	0.186443
GTPBP7	0.0817817
GTPBP8	0.0972593
GTSF1	0.328533
GTSF1L	0.0134839
GUCA1A	0.0287224
GUCA1B	0.0233207
GUCA1C	0.030028
GUCA2A	0.0189451
GUCA2B	0.0170811
GUCD1	0.215421
GUCY1A2	0.174953
GUCY1A3	0.683557
GUCY1B2	0.266117
GUCY1B3	0.0724206
GUCY2C	0.0300929
GUCY2D	0.014392
GUCY2F	0.0194652
GULP1	0.142024
GUSB	0.124753
GUSBP1	1.18365
GUSBP2	0.848994
GXYLT1	0.096188
GXYLT2	0.135608
GYG1	0.197891
GYG2	0.24047
GYLTL1B	0.137042
GYPB	0.00977898
GYPC	0.76586
GYS1	0.0840617
GYS2	0.0189244
GZF1	0.0556685
GZMA	1.04142
GZMB	1.36523
GZMH	0.429537
GZMK	1.67712
GZMM	0.0210914
H19	1.33444
H1F0	0.539623
H1FNT	0.0193162
H1FOO	0.0196888
H1FX	0.216458
H2AFB1	0.0238045
H2AFB2	0.0122159
H2AFJ	0.336561
H2AFV	0.0317423
H2AFX	0.205761
H2AFY	0.12789
H2AFY2	1.01918
H2AFZ	0.306176
H2BFWT	0.020078
H3F3A	0.133278
H3F3B	0.184985
H6PD	0.0878693
HAAO	0.0405484
HABP2	0.0913412
HABP4	0.0687516
HACE1	0.0388614
HACL1	0.171394
HADH	0.241587
HADHA	0.128667
HADHB	0.112903
HAGH	0.274482
HAGHL	0.127587
HAL	0.0123232
HAMP	0.567072
HAND1	0.0363758
HAND2	0.041252
HAO1	0.0125627
HAO2	0.0179182
HAP1	0.0182735
HAPLN1	0.160009
HAPLN2	0.0280051
HAPLN3	0.528934
HAPLN4	0.0341827
HAR1A	0.102479
HARBI1	0.0288835
HARS	0.14237
HARS2	0.120594
HAS2	0.0172595
HAS3	0.0162185
HAT1	0.599995
HAUS1	0.053
HAUS3	0.0241753
HAUS4	0.121678
HAUS6	0.00880699
HAUS7	0.111398
HAUS8	0.0850954
HAX1	0.126288
HBA1	2.32275
HBA2	1.78249
HBB	2.52579
HBBP1	0.0178571
HBD	0.281174
HBE1	0.0783036
HBEGF	0.462207
HBG1	0.095975
HBG2	0.110926
HBM	0.0232705
HBP1	0.10846
HBQ1	0.117739
HBZ	0.0242424
HCAR1	2.15699
HCCS	0.0361855
HCFC1	0.0830991
HCFC1R1	0.250233
HCFC2	0.0519962
HCG22	0.01758
HCG4	0.187036
HCG4P6	0.0192947
HCLS1	0.785706
HCN1	0.017916
HCN2	0.00848532
HCN3	0.153655
HCN4	0.0173686
HCRT	0.0203092
HCRTR1	0.0197939
HCRTR2	0.0391689
HCST	0.73841
HDAC1	0.192571
HDAC11	0.287955
HDAC2	0.334848
HDAC3	0.0742788
HDAC4	0.167331
HDAC5	0.0274132
HDAC6	0.145616
HDAC7	0.0319858
HDAC8	0.0476184
HDAC9	0.0108207
HDC	1.49639
HDDC2	0.17207
HDDC3	0.211573
HDGF	0.218809
HDGFL1	0.0085673
HDHD1	0.170737
HDHD2	0.185927
HDHD3	0.162644
HDLBP	0.0234907
HDX	0.0101749
HEATR1	0.236768
HEATR2	0.00822958
HEATR3	0.131043
HEATR4	0.0446183
HEATR5A	0.0225343
HEATR5B	0.0892039
HEATR6	0.202641
HEATR9	0.0146256
HEBP1	0.51241
HEBP2	0.559375
HECA	0.231561
HECTD1	0.145824
HECTD2	0.0699657
HECTD3	0.126898
HECW1	0.0196925
HECW2	0.204792
HEG1	0.203509
HELB	0.0349386
HELLS	0.0759444
HELQ	0.0556023
HELT	0.0145789
HELZ	0.201036
HELZ2	0.56712
HEMGN	0.00759994
HENMT1	0.720437
HEPACAM	0.019572
HEPACAM2	0.450715
HEPH	0.0735683
HERC1	0.160325
HERC2	0.00599106
HERC2P3	0.115608
HERC2P4	0.0168955
HERC3	0.173815
HERC4	0.047638
HERPUD1	0.472333
HERPUD2	0.0402977
HES1	0.318905
HES2	0.178641
HES4	0.526229
HES5	0.0668153
HES6	0.773272
HES7	0.0219596
HESX1	0.0806324
HEXA	0.0576553
HEXB	0.154581
HEXDC	0.0987749
HEXIM1	0.0418678
HEXIM2	0.233946
HEY1	0.206142
HEY2	0.767107
HEYL	0.428451
HFE	0.0228179
HFE2	0.0125138
HFM1	0.00892583
HGD	0.189341
HGF	0.0132341
HGFAC	0.0379026
HGH1	0.0141545
HGS	0.176482
HGSNAT	0.022338
HHAT	0.171609
HHATL	0.0335679
HHEX	0.313835
HHIP	0.00753758
HHIPL2	0.0445568
HHLA1	0.0189014
HHLA3	0.0288916
HIAT1	0.0550882
HIATL1	0.12295
HIATL2	0.148263
HIBADH	0.218104
HIC1	0.0322661
HIC2	0.0921108
HID1	0.566748
HIF1A	0.272336
HIF3A	0.00627644
HIGD1A	0.642417
HIGD1B	0.155099
HIGD2A	0.136059
HIGD2B	0.00680151
HILPDA	0.288622
HILS1	0.0160387
HINFP	0.0717107
HINT1	0.340173
HINT2	0.247365
HINT3	0.38344
HIP1	0.485425
HIP1R	0.130737
HIPK1	0.0103813
HIPK2	0.420857
HIPK3	0.0268247
HIPK4	0.0160613
HIRA	0.0360062
HIRIP3	0.282608
HIST1H1A	0.0530485
HIST1H1B	0.0257394
HIST1H1C	1.85472
HIST1H1D	0.0278484
HIST1H1E	0.0263388
HIST1H1T	0.0236104
HIST1H2AA	0.018
HIST1H2AB	0.0351402
HIST1H2AC	1.27997
HIST1H2AD	0.0208487
HIST1H2AE	0.595783
HIST1H2AG	0.110035
HIST1H2AH	0.0170068
HIST1H2AI	0.0478091
HIST1H2AJ	0.0124073
HIST1H2AK	0.0315363
HIST1H2AM	0.281941
HIST1H2BA	0.0163656
HIST1H2BB	0.0180068
HIST1H2BC	0.360059
HIST1H2BD	1.34935
HIST1H2BE	0.126094
HIST1H2BF	0.182041
HIST1H2BG	0.847688
HIST1H2BH	0.174147
HIST1H2BI	0.0166144
HIST1H2BJ	0.165283
HIST1H2BK	1.02021
HIST1H2BL	0.0165617
HIST1H2BM	0.0413665
HIST1H2BN	0.0391162
HIST1H2BO	0.0226233
HIST1H3A	0.0353599
HIST1H3B	0.0304281
HIST1H3C	0.0526672
HIST1H3D	0.282418
HIST1H3F	0.234606
HIST1H3G	0.148252
HIST1H3H	0.583015
HIST1H3I	0.019994
HIST1H3J	0.0309745
HIST1H4A	0.0314242
HIST1H4B	0.0799405
HIST1H4C	0.348657
HIST1H4D	0.0348818
HIST1H4E	0.345209
HIST1H4F	0.0192011
HIST1H4G	0.0194289
HIST1H4H	0.855366
HIST1H4I	0.0108725
HIST1H4L	0.0189986
HIST2H2AA4	1.45974
HIST2H2AB	0.0943158
HIST2H2AC	1.30086
HIST2H2BF	0.0724386
HIST2H3C	0.0653357
HIST2H3D	0.126376
HIST2H4B	0.650787
HIST3H2A	1.35561
HIST3H2BB	0.0793874
HIST3H3	0.0169998
HIST4H4	0.0727973
HIVEP1	0.126888
HIVEP2	0.0482029
HIVEP3	0.031602
HJURP	0.46005
HK1	0.0856663
HK2	0.332518
HK3	0.337866
HKDC1	0.0415037
HLA-A	0.746483
HLA-B	0.229034
HLA-C	0.358461
HLA-DMA	0.71259
HLA-DMB	0.683893
HLA-DOA	0.638475
HLA-DOB	0.559341
HLA-DPA1	0.930205
HLA-DPB1	0.603916
HLA-DPB2	0.0104432
HLA-DQA1	0.931141
HLA-DQA2	0.0279094
HLA-DQB1	1.62332
HLA-DQB2	1.43075
HLA-DRA	0.780503
HLA-DRB1	3.07174
HLA-DRB3	1.31752
HLA-DRB5	6.23637
HLA-E	0.593097
HLA-F	0.671953
HLA-G	0.450159
HLA-H	1.20268
HLCS	0.049466
HLF	0.139503
HLTF	0.164343
HLX	0.0833452
HM13	0.114774
HMBOX1	0.213636
HMBS	0.225126
HMCES	0.0508889
HMCN1	0.0236811
HMCN2	0.0151728
HMG20A	0.0477461
HMG20B	0.300348
HMGA1	0.0374099
HMGA1P7	0.0142326
HMGA2	0.00992011
HMGB1	0.0211944
HMGB1P1	0.162418
HMGB2	0.633621
HMGB3	0.219457
HMGB4	0.00916064
HMGCL	0.170449
HMGCLL1	0.0197601
HMGCS1	0.349436
HMGCS2	4.51807
HMGN1	0.358167
HMGN2	0.111956
HMGN2P46	0.0130737
HMGN3	0.010463
HMGN5	0.235825
HMGXB3	0.188895
HMGXB4	0.0260359
HMHA1	0.112345
HMHB1	0.0203799
HMMR	0.32926
HMOX1	0.692747
HMOX2	0.0467597
HMX1	0.0207675
HMX2	0.0503672
HMX3	0.0143211
HN1	0.237454
HNF1A	0.021132
HNF1A-AS1	0.188664
HNF1B	0.00832351
HNF4A	0.0170921
HNMT	0.128814
HNRNPA0	0.317484
HNRNPA1	0.307665
HNRNPA1L2	0.0116392
HNRNPA2B1	0.157109
HNRNPA3	0.0397553
HNRNPA3P1	0.0418701
HNRNPAB	0.180789
HNRNPCL1	0.00753126
HNRNPD	0.0683028
HNRNPDL	0.139979
HNRNPF	0.107327
HNRNPH1	0.0245088
HNRNPH2	0.0927369
HNRNPH3	0.0484569
HNRNPK	2.96576
HNRNPL	0.13765
HNRNPM	0.0538105
HNRNPR	0.136325
HNRNPU	0.257925
HNRNPUL1	0.0922452
HNRNPUL2	0.237517
HOGA1	0.146556
HOMER1	0.0424757
HOMER2	0.475072
HOMER3	0.250259
HOMEZ	0.0245078
HOOK1	0.619578
HOOK2	0.244546
HOOK3	0.0701222
HOPX	1.74047
HORMAD1	0.113189
HORMAD2	0.0209863
HOTAIR	0.660951
HOTTIP	0.0210204
HOXA1	0.0088551
HOXA10	0.0724744
HOXA11	0.0275262
HOXA11-AS1	0.0176124
HOXA13	0.0293948
HOXA2	0.088923
HOXA3	0.00634323
HOXA4	0.123118
HOXA5	1.09859
HOXA6	0.139399
HOXA7	0.0337337
HOXA9	0.237269
HOXB1	0.0266093
HOXB13	0.0511051
HOXB2	1.41665
HOXB3	0.5726
HOXB4	0.350078
HOXB5	2.12343
HOXB6	0.0304495
HOXB7	0.659725
HOXB8	0.674472
HOXB9	0.0140186
HOXC10	0.17322
HOXC11	0.0512103
HOXC12	0.0266185
HOXC13	0.766171
HOXC6	0.0139967
HOXC8	0.583257
HOXC9	0.597505
HOXD1	0.212368
HOXD10	0.0493455
HOXD11	0.044663
HOXD12	0.13374
HOXD13	0.0698199
HOXD3	0.0597539
HOXD4	0.0443106
HOXD8	0.111253
HOXD9	0.0303546
HP	0.132894
HP1BP3	0.11642
HPCA	0.0444091
HPCAL1	0.0276933
HPCAL4	0.0368464
HPD	0.143188
HPDL	0.11533
HPGD	1.12114
HPN	0.743896
HPR	0.00860415
HPRT1	0.25657
HPS1	0.0291531
HPS3	0.128842
HPS4	0.0343542
HPS5	0.0298575
HPS6	0.0923528
HPSE	0.088174
HPSE2	0.022934
HPX	1.3688
HR	0.016665
HRAS	0.077384
HRASLS	0.481259
HRASLS2	0.409653
HRASLS5	0.175195
HRC	0.100156
HRCT1	0.363444
HRG	0.0082316
HRH1	0.0271084
HRH2	0.0161952
HRH3	0.022481
HRK	0.266811
HRNR	0.0191148
HRSP12	0.132051
HS1BP3	0.145188
HS2ST1	0.0554861
HS3ST1	0.145386
HS3ST2	0.312386
HS3ST3A1	0.655632
HS3ST3B1	0.0192692
HS3ST4	0.0229594
HS3ST5	0.0339161
HS3ST6	0.0267143
HS6ST1	0.0879126
HS6ST2	0.174269
HS6ST3	0.0135391
HSBP1	0.22669
HSCB	0.147841
HSD11B1	0.195998
HSD11B1L	0.196954
HSD11B2	0.288063
HSD17B10	0.127453
HSD17B11	0.353406
HSD17B12	0.216798
HSD17B13	0.0115848
HSD17B14	0.345027
HSD17B2	0.620444
HSD17B3	0.0285918
HSD17B4	0.401736
HSD17B6	0.427442
HSD17B7P2	0.201419
HSD17B8	0.345363
HSD3B1	0.0204243
HSD3B2	0.0180607
HSD3B7	0.358585
HSDL1	0.108398
HSF1	0.115806
HSF2	0.0920973
HSF2BP	0.138592
HSF4	0.0895488
HSF5	0.0104508
HSFX1	0.00837772
HSFY1	0.0153182
HSFY2	0.00904944
HSP90AA1	0.0513789
HSP90AB1	0.207963
HSP90AB2P	0.010282
HSP90AB6P	0.0150422
HSP90B1	0.176883
HSP90B3P	0.0369324
HSPA12A	0.34116
HSPA13	0.0215591
HSPA14	0.199269
HSPA1A	0.494592
HSPA1L	0.109622
HSPA2	1.14386
HSPA4	0.141259
HSPA4L	0.132021
HSPA5	0.305464
HSPA6	0.100209
HSPA8	0.472256
HSPA9	0.186558
HSPB1	0.702579
HSPB11	0.246842
HSPB2	0.288149
HSPB3	0.0337918
HSPB6	0.671397
HSPB7	0.0439158
HSPB8	0.931961
HSPB9	0.0222888
HSPBAP1	0.0951935
HSPBP1	0.0750093
HSPD1	0.0909759
HSPE1	0.381544
HSPG2	0.0411404
HSPH1	0.343789
HTATSF1	0.0143286
HTN1	0.0894663
HTN3	0.00853547
HTR1A	0.0193651
HTR1B	0.0176282
HTR1D	0.0244618
HTR1E	0.0384475
HTR1F	0.0334611
HTR2B	0.29067
HTR2C	0.00966955
HTR3A	0.021611
HTR3B	0.0193844
HTR3C	0.0191896
HTR3D	0.00997822
HTR3E	0.0162059
HTR4	0.00762924
HTR5A	0.0155649
HTR6	0.0387355
HTR7	0.0108035
HTR7P1	0.0484238
HTRA1	0.915731
HTRA2	0.0661639
HTRA3	0.170481
HTRA4	0.0518863
HUNK	0.0208175
HUS1	0.0240887
HUS1B	0.127092
HUWE1	0.0991324
HVCN1	0.0967735
HYAL1	0.0293112
HYAL2	0.154658
HYAL3	0.116628
HYAL4	0.0340717
HYDIN	0.00249361
HYI	0.16607
HYLS1	0.162756
HYOU1	0.26743
HYPK	0.167432
HYPM	0.0212121
IAH1	0.0769879
IAPP	0.0211302
IARS	0.0658099
IARS2	0.259682
IBA57	0.0632488
IBSP	0.0565179
IBTK	0.256615
ICA1	0.235345
ICA1L	0.0138444
ICAM1	0.0891633
ICAM2	0.347137
ICAM3	0.295604
ICAM4	0.0129842
ICAM5	0.0219404
ICE1	0.145837
ICE2	0.0435426
ICK	0.0650246
ICMT	1.57659
ICOS	0.389559
ICOSLG	0.0910413
ICT1	0.230138
ID1	0.246215
ID2	0.403382
ID3	0.709193
ID4	0.0455921
IDE	0.125389
IDH1	0.462466
IDH2	0.740352
IDH3B	0.130222
IDH3G	0.0726884
IDI2	0.0246553
IDNK	0.30097
IDO1	0.851784
IDO2	0.0819325
IDS	0.16818
IDUA	0.336991
IER2	0.138003
IER3	1.16365
IER3IP1	0.331707
IER5	0.288173
IER5L	0.221208
IFFO1	0.0449993
IFI16	0.553009
IFI27	1.87129
IFI27L1	0.0390708
IFI27L2	0.322342
IFI30	0.651987
IFI35	0.50031
IFI44	0.988585
IFI44L	0.813072
IFI6	2.4075
IFIH1	0.529164
IFIT1	1.81629
IFIT2	0.792738
IFIT3	0.911635
IFITM1	1.1113
IFITM2	0.412415
IFITM3	0.490788
IFITM4P	0.0116741
IFITM5	0.0428429
IFNA1	0.0175865
IFNA10	0.0139303
IFNA13	0.00718783
IFNA14	0.0199683
IFNA17	0.0157144
IFNA2	0.0166801
IFNA21	0.0208574
IFNA4	0.00794485
IFNA5	0.0253868
IFNA6	0.018748
IFNA7	0.0110969
IFNA8	0.0631559
IFNAR1	0.12571
IFNAR2	0.218596
IFNB1	0.0319187
IFNE	0.0104222
IFNG	0.245679
IFNGR2	0.16052
IFNK	0.0287444
IFNL1	0.0142626
IFNL2	0.0341526
IFNL3	0.020773
IFNLR1	0.119739
IFNW1	0.00878064
IFRD1	0.0629928
IFRD2	0.124766
IFT122	0.46762
IFT140	0.277844
IFT172	0.134076
IFT20	0.143281
IFT22	0.0546575
IFT27	0.193237
IFT43	0.187358
IFT46	0.310172
IFT52	0.106036
IFT57	0.122323
IFT74	0.251902
IFT80	0.0183891
IFT81	0.0320644
IFT88	0.112827
IGBP1	0.240057
IGBP1P1	0.0154175
IGDCC3	0.721917
IGDCC4	0.146894
IGF1	0.185359
IGF1R	0.810496
IGF2	0.0113044
IGF2-AS	0.0305751
IGF2BP1	0.0381722
IGF2BP2	0.511536
IGF2BP3	0.415454
IGF2R	0.173997
IGFALS	0.433664
IGFBP1	0.0208068
IGFBP2	1.14137
IGFBP3	0.607112
IGFBP4	0.921321
IGFBP6	0.710393
IGFBP7	0.531549
IGFBPL1	0.0587205
IGFL1	0.210245
IGFL2	0.280566
IGFL4	0.0176467
IGFLR1	0.395392
IGFN1	0.0188463
IGHG1	0.303482
IGHMBP2	0.0638112
IGIP	0.184827
IGKV1D-39	5.97059
IGLL1	0.0156405
IGLL3P	0.403469
IGSF1	0.394396
IGSF10	0.0352524
IGSF11	0.01871
IGSF21	1.20448
IGSF22	0.0396708
IGSF3	0.204362
IGSF5	0.374558
IGSF6	0.482919
IGSF8	0.130863
IGSF9	0.492841
IGSF9B	0.0930282
IHH	0.0153214
IK	0.102707
IKBIP	0.0578665
IKBKAP	0.0338951
IKBKB	0.158649
IKBKE	0.20919
IKZF2	0.0172715
IKZF3	0.0447353
IKZF4	0.0662375
IKZF5	0.101976
IL10	0.0142486
IL10RA	0.467721
IL10RB	0.165995
IL11RA	0.0892633
IL12A	0.127433
IL12B	0.0195677
IL12RB1	0.0439211
IL13	0.0234813
IL13RA1	0.253128
IL13RA2	0.0670917
IL15	0.135968
IL15RA	0.0408816
IL16	0.0940954
IL17A	0.0132796
IL17B	0.136018
IL17C	0.0312535
IL17D	0.18558
IL17F	0.0190978
IL17RA	0.0575952
IL17RB	1.66486
IL17RC	0.072451
IL17RD	0.0188401
IL17RE	0.0108863
IL18BP	0.00889243
IL18R1	0.214356
IL18RAP	0.217155
IL19	0.129521
IL1A	0.0471683
IL1B	0.601696
IL1F10	0.0173795
IL1R1	0.101766
IL1R2	0.0686653
IL1RAP	0.0218606
IL1RAPL1	0.226582
IL1RAPL2	0.0166724
IL1RL1	0.00754739
IL1RL2	0.0192416
IL1RN	0.0883094
IL2	0.0161522
IL20RA	0.597813
IL20RB	0.119974
IL21	0.0170232
IL21R	0.015211
IL22	0.00814057
IL22RA1	0.022434
IL22RA2	0.0234546
IL23A	0.0754756
IL24	0.0542993
IL25	0.0157728
IL26	0.0157378
IL27	0.0244342
IL2RA	0.0978697
IL2RG	0.0959424
IL3	0.018421
IL31	0.0234003
IL31RA	0.0175854
IL32	0.663271
IL33	0.15936
IL34	0.191454
IL36A	0.0163894
IL36B	0.0086288
IL36G	0.0276854
IL36RN	0.0176521
IL37	0.0134221
IL3RA	0.0364443
IL4	0.00877532
IL4R	0.3354
IL5	0.00851726
IL5RA	0.0119332
IL6	0.714164
IL6R	0.02987
IL6ST	0.194787
IL7	0.0262402
IL7R	1.2687
IL9	0.00833358
IL9R	0.0155715
ILDR1	0.394536
ILDR2	0.02373
ILF2	0.251792
ILF3	0.187741
ILK	0.23128
ILKAP	0.0401763
ILVBL	2.2584
IMMP1L	0.0448622
IMMP2L	0.229513
IMMT	0.190053
IMP3	0.123982
IMP4	0.132652
IMPA1	0.196848
IMPA2	0.765076
IMPAD1	0.227002
IMPDH1	0.0306714
IMPDH2	0.389964
IMPG1	0.00856337
IMPG2	0.0218029
INADL	0.115623
INCA1	0.0311579
INCENP	0.0446672
INE1	0.0178271
INF2	0.263599
ING1	0.0217188
ING2	0.183839
ING3	0.0284665
ING4	0.10998
ING5	0.0136049
INGX	0.0212084
INHA	0.054224
INHBA	0.0212422
INHBC	0.0149865
INIP	0.173143
INO80	0.0297587
INO80B	0.085389
INO80C	0.117568
INO80D	0.0381571
INO80E	0.178057
INPP1	0.316699
INPP4A	0.0143621
INPP4B	0.674036
INPP5A	0.0333389
INPP5B	0.0996266
INPP5D	0.0765331
INPP5E	0.310077
INPP5F	0.0154762
INPP5J	0.343059
INPP5K	0.0214727
INPPL1	0.394686
INSC	0.0131156
INSIG1	0.303079
INSIG2	0.199952
INSL3	0.0293022
INSL4	0.02014
INSL5	0.0226485
INSL6	0.0349353
INSM1	0.878874
INSM2	0.0209422
INSR	0.0552643
INSRR	0.0166765
INTS1	0.189652
INTS10	0.195378
INTS12	0.141923
INTS2	0.193928
INTS3	0.303387
INTS4	0.136927
INTS4L2	0.131507
INTS5	0.117603
INTS6	0.0577999
INTS7	0.129163
INTS8	0.337681
INTS9	0.158923
INTU	0.0842263
INVS	0.0191417
IP6K1	0.116379
IP6K2	0.17927
IP6K3	0.0555606
IPCEF1	0.0663495
IPMK	0.0314424
IPO13	0.171522
IPO4	0.163288
IPO7	0.011727
IPO8	0.427922
IPO9	0.165065
IPPK	0.0725329
IQCA1	0.317895
IQCB1	0.0410728
IQCC	0.0982204
IQCE	0.0657132
IQCF1	0.0166759
IQCF2	0.0147966
IQCF3	0.0183665
IQCG	0.338722
IQCH	0.0171928
IQCK	0.338145
IQGAP1	0.294634
IQGAP2	0.601876
IQGAP3	0.0424518
IQSEC1	0.174126
IQSEC3	0.0120693
IQUB	0.0294905
IRAK1	0.279639
IRAK1BP1	0.0805132
IRAK3	0.348684
IREB2	0.0635317
IRF1	0.615951
IRF2	0.0135529
IRF2BP1	0.102231
IRF2BP2	0.14348
IRF2BPL	0.407723
IRF3	0.17292
IRF4	0.0834679
IRF5	0.0985054
IRF6	0.398396
IRF7	0.3815
IRF8	0.924982
IRF9	0.446506
IRGC	0.0207229
IRGM	0.0148475
IRGQ	0.0170453
IRS1	0.162035
IRS2	0.925212
IRS4	0.028044
IRX1	0.0507498
IRX2	2.18127
IRX3	0.826411
IRX5	0.694683
IRX6	0.0512159
ISCA1	0.162917
ISCA2	0.112311
ISCU	0.155927
ISG15	1.91561
ISG20	0.833912
ISG20L2	0.121462
ISL1	0.113387
ISL2	0.0473268
ISLR	0.215679
ISLR2	0.0337091
ISM1	0.51591
ISM2	0.011568
ISOC1	0.786773
ISOC2	0.189762
IST1	0.118146
ISY1	0.119387
ISYNA1	0.286617
ITCH	0.0992734
ITFG1	0.0952786
ITFG2	0.223498
ITFG3	0.261999
ITGA10	0.310108
ITGA11	0.727366
ITGA2B	0.0273655
ITGA3	0.0780151
ITGA4	0.0842788
ITGA5	0.382451
ITGA6	0.0318797
ITGA7	0.0275033
ITGA8	0.104765
ITGA9	0.0852193
ITGAD	0.0450347
ITGAE	0.195001
ITGAV	0.371018
ITGAX	0.0305287
ITGB1	0.136988
ITGB1BP1	0.124901
ITGB1BP2	0.0187341
ITGB2	0.87695
ITGB3	0.0314089
ITGB3BP	0.236602
ITGB4	0.113856
ITGB5	0.417077
ITGB6	0.0854198
ITGB7	0.543869
ITGB8	0.0578749
ITGBL1	0.0872464
ITIH1	0.0252861
ITIH2	0.0915451
ITIH3	0.0457948
ITIH4	0.159497
ITIH5	0.0138871
ITK	0.54673
ITLN1	0.0516734
ITLN2	0.0775652
ITM2A	0.419301
ITM2B	4.75414
ITM2C	0.94353
ITPA	0.11315
ITPK1	0.303248
ITPKA	0.408497
ITPKB	0.259246
ITPKC	0.0804442
ITPR1	0.814958
ITPR2	0.508926
ITPR3	0.387884
ITPRIP	0.332918
ITPRIPL1	0.00933404
ITPRIPL2	0.362583
ITSN1	0.0618567
ITSN2	0.0194953
IVD	0.314962
IVL	0.0313811
IVNS1ABP	0.171972
IWS1	0.0633033
IYD	0.118757
IZUMO1	0.0135264
IZUMO2	0.0186275
IZUMO4	0.0307951
JADE1	0.033815
JADE2	0.521355
JADE3	0.122608
JAG1	0.336961
JAG2	0.16215
JAK1	0.366377
JAK2	0.117498
JAK3	0.0177806
JAKMIP1	0.0127321
JAKMIP2	0.025481
JAKMIP3	0.250312
JAM2	0.317153
JAM3	0.440049
JARID2	0.189352
